id	text	bare_text	sequence_num	morph_code	base_form	bare_base_form	definition
1823	πεινῆις	πεινηις	1823	v2spia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1824	πεινῇς	πεινης	1824	v2spia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1825	πείνῃ	πεινη	1825	v2spie---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1826	πεινῇ	πεινη	1826	v2spie---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1827	πείν-η	πειν-η	1827	v2spma---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1828	πείνη	πεινη	1828	v2spma---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1829	πεινῆις	πεινηις	1829	v2spsa---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1830	πεινῇς	πεινης	1830	v2spsa---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1831	πείνῃ	πεινη	1831	v2spse---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1832	πεινῇ	πεινη	1832	v2spse---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1833	ἐπείνασαν	επεινασαν	1833	v3paia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1834	πεινάσουσιν	πεινασουσιν	1834	v3pasa---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1835	πεινήσουσι	πεινησουσι	1835	v3pasa---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1836	πεινάσουσιν	πεινασουσιν	1836	v3pfia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1837	πεινήσουσι	πεινησουσι	1837	v3pfia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1838	’πείνων	πεινων	1838	v3piia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1839	ἐπείνων	επεινων	1839	v3piia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1840	πεῖναν	πειναν	1840	v3piia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1841	πεινᾶν	πειναν	1841	v3piia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1842	πεινῶν	πεινων	1842	v3piia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1843	πεινᾶντι	πειναντι	1843	v3ppia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1844	πεινῶντι	πεινωντι	1844	v3ppia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1845	πεινῶσι	πεινωσι	1845	v3ppia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1846	πεινῶσιν	πεινωσιν	1846	v3ppia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1847	πεινώντων	πεινωντων	1847	v3ppma---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1848	πεινᾶντι	πειναντι	1848	v3ppsa---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1849	πεινῶσι	πεινωσι	1849	v3ppsa---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1850	πεινῶσιν	πεινωσιν	1850	v3ppsa---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1851	ἐπείνασεν	επεινασεν	1851	v3saia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1852	πεινάσῃ	πειναση	1852	v3sasa---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1853	πείν-η	πειν-η	1853	v3siia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1854	πείνη	πεινη	1854	v3siia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1855	πείνῃ	πεινη	1855	v3spia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1856	πεινῇ	πεινη	1856	v3spia---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1857	πείνῃ	πεινη	1857	v3spsa---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1858	πεινῇ	πεινη	1858	v3spsa---	πεινάω	πειναω	to be hungry, suffer hunger, be famished
1859	πέλας	πελας	1859	d--------	πέλας	πελας	near, hard by, close
1860	πέλᾰς	πελᾰς	1860	d--------	πέλας	πελας	near, hard by, close
1861	περικαθάπτω	περικαθαπτω	1861	v1spia---	περικαθάπτω	περικαθαπτω	to fasten
1862	περικαθάπτω	περικαθαπτω	1862	v1spsa---	περικαθάπτω	περικαθαπτω	to fasten
1863	περιλιμνάζων	περιλιμναζων	1863	t-sp-amn-	περιλιμνάζω	περιλιμναζω	to surround with water, insulate
1864	περιλιμνάζω	περιλιμναζω	1864	v1spia---	περιλιμνάζω	περιλιμναζω	to surround with water, insulate
1865	περιλιμνάζω	περιλιμναζω	1865	v1spsa---	περιλιμνάζω	περιλιμναζω	to surround with water, insulate
1866	πίλιον	πιλιον	1866	n-s---na-	πιλίον	πιλιον	
1867	πιλ-ίον	πιλ-ιον	1867	n-s---na-	πιλίον	πιλιον	
1868	πιλίον	πιλιον	1868	n-s---na-	πιλίον	πιλιον	
1869	πιλίῳ	πιλιω	1869	n-s---nd-	πιλίον	πιλιον	
1870	πίλιον	πιλιον	1870	n-s---nn-	πιλίον	πιλιον	
1871	πιλ-ίον	πιλ-ιον	1871	n-s---nn-	πιλίον	πιλιον	
1872	πιλίον	πιλιον	1872	n-s---nn-	πιλίον	πιλιον	
1873	πίλιον	πιλιον	1873	n-s---nv-	πιλίον	πιλιον	
1874	πιλ-ίον	πιλ-ιον	1874	n-s---nv-	πιλίον	πιλιον	
1875	πιλίον	πιλιον	1875	n-s---nv-	πιλίον	πιλιον	
1876	πολύοχλα	πολυοχλα	1876	a-p---na-	πολύοχλος	πολυοχλος	much-peopled, populous
1877	πολύοχλα	πολυοχλα	1877	a-p---nn-	πολύοχλος	πολυοχλος	much-peopled, populous
1878	πολύοχλα	πολυοχλα	1878	a-p---nv-	πολύοχλος	πολυοχλος	much-peopled, populous
1879	πολύοχλον	πολυοχλον	1879	a-s---fa-	πολύοχλος	πολυοχλος	much-peopled, populous
1880	πολύ-οχλος	πολυ-οχλος	1880	a-s---fn-	πολύοχλος	πολυοχλος	much-peopled, populous
1881	πολύοχλος	πολυοχλος	1881	a-s---fn-	πολύοχλος	πολυοχλος	much-peopled, populous
1882	πολύοχλον	πολυοχλον	1882	a-s---ma-	πολύοχλος	πολυοχλος	much-peopled, populous
1883	πολύ-οχλος	πολυ-οχλος	1883	a-s---mn-	πολύοχλος	πολυοχλος	much-peopled, populous
1884	πολύοχλος	πολυοχλος	1884	a-s---mn-	πολύοχλος	πολυοχλος	much-peopled, populous
1885	πολύοχλον	πολυοχλον	1885	a-s---na-	πολύοχλος	πολυοχλος	much-peopled, populous
1886	πολύοχλον	πολυοχλον	1886	a-s---nn-	πολύοχλος	πολυοχλος	much-peopled, populous
1887	πολύοχλον	πολυοχλον	1887	a-s---nv-	πολύοχλος	πολυοχλος	much-peopled, populous
1888	προβοηθῆσαι	προβοηθησαι	1888	v--ana---	προβοηθέω	προβοηθεω	to hasten to aid before
1889	προβωθῆσαι	προβωθησαι	1889	v--ana---	προβοηθέω	προβοηθεω	to hasten to aid before
1890	προβοηθέω	προβοηθεω	1890	v1spia---	προβοηθέω	προβοηθεω	to hasten to aid before
1891	προβωθέω	προβωθεω	1891	v1spia---	προβοηθέω	προβοηθεω	to hasten to aid before
1892	προβοηθέω	προβοηθεω	1892	v1spsa---	προβοηθέω	προβοηθεω	to hasten to aid before
1893	προβωθέω	προβωθεω	1893	v1spsa---	προβοηθέω	προβοηθεω	to hasten to aid before
1894	προβοηθῆσαι	προβοηθησαι	1894	v2samm---	προβοηθέω	προβοηθεω	to hasten to aid before
1895	προβωθῆσαι	προβωθησαι	1895	v2samm---	προβοηθέω	προβοηθεω	to hasten to aid before
1896	προβοηθῆσαι	προβοηθησαι	1896	v3saoa---	προβοηθέω	προβοηθεω	to hasten to aid before
1897	προβωθῆσαι	προβωθησαι	1897	v3saoa---	προβοηθέω	προβοηθεω	to hasten to aid before
1898	προκαταγνόντες	προκαταγνοντες	1898	t-pa-amn-	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1899	προκαταγνόντες	προκαταγνοντες	1899	t-pa-amv-	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1900	προκατεγνωκότας	προκατεγνωκοτας	1900	t-pr-ama-	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1901	προκατεγνωκότες	προκατεγνωκοτες	1901	t-pr-amn-	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1902	προκατεγνωκότες	προκατεγνωκοτες	1902	t-pr-amv-	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1903	προκατεγνωσμένων	προκατεγνωσμενων	1903	t-pr-efg-	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1904	προκατεγνωσμένων	προκατεγνωσμενων	1904	t-pr-emg-	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1905	προκατεγνωσμένων	προκατεγνωσμενων	1905	t-pr-eng-	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1906	προκαταγνῶναι	προκαταγνωναι	1906	v--ana---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1907	προκαταγιγνώσκειν	προκαταγιγνωσκειν	1907	v--pna---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1908	προκαταγινώσκειν	προκαταγινωσκειν	1908	v--pna---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1909	προκατέγνωκεν	προκατεγνωκεν	1909	v--rna---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1910	προκατεγνωκέναι	προκατεγνωκεναι	1910	v--rna---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1911	προκατεγνῶσθαι	προκατεγνωσθαι	1911	v--rne---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1912	προκατα-γιγνώσκω	προκατα-γιγνωσκω	1912	v1spia---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1913	προκαταγιγνώσκω	προκαταγιγνωσκω	1913	v1spia---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1914	προκατα-γιγνώσκω	προκατα-γιγνωσκω	1914	v1spsa---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1915	προκαταγιγνώσκω	προκαταγιγνωσκω	1915	v1spsa---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1916	προκαταγνώσεσθε	προκαταγνωσεσθε	1916	v2pfim---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1917	προκαταγιγνώσκετε	προκαταγιγνωσκετε	1917	v2piia---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1918	προκαταγιγνώσκετε	προκαταγιγνωσκετε	1918	v2ppia---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1919	προκαταγιγνώσκετε	προκαταγιγνωσκετε	1919	v2ppma---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1920	προκαταγίγνωσκ’	προκαταγιγνωσκ	1920	v2spma---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1921	προκαταγίγνωσκε	προκαταγιγνωσκε	1921	v2spma---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1922	προκατέγνωκεν	προκατεγνωκεν	1922	v3plia---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1923	προκαταγίγνωσκ’	προκαταγιγνωσκ	1923	v3siia---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1924	προκαταγίγνωσκε	προκαταγιγνωσκε	1924	v3siia---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1925	προκατέγνωκεν	προκατεγνωκεν	1925	v3sria---	προκαταγιγνώσκω	προκαταγιγνωσκω	to vote against beforehand, condemn by a prejudgment
1926	προσεπιφέρουσι	προσεπιφερουσι	1926	t-pp-amd-	προσεπιφέρω	προσεπιφερω	to bear
1927	προσεπιφέρουσι	προσεπιφερουσι	1927	t-pp-and-	προσεπιφέρω	προσεπιφερω	to bear
1928	προσεπι-φέρω	προσεπι-φερω	1928	v1spia---	προσεπιφέρω	προσεπιφερω	to bear
1929	προσεπιφέρω	προσεπιφερω	1929	v1spia---	προσεπιφέρω	προσεπιφερω	to bear
1930	προσεπι-φέρω	προσεπι-φερω	1930	v1spsa---	προσεπιφέρω	προσεπιφερω	to bear
1931	προσεπιφέρω	προσεπιφερω	1931	v1spsa---	προσεπιφέρω	προσεπιφερω	to bear
1932	προσεπιφέρει	προσεπιφερει	1932	v2spie---	προσεπιφέρω	προσεπιφερω	to bear
1933	προσεπιφέρουσι	προσεπιφερουσι	1933	v3ppia---	προσεπιφέρω	προσεπιφερω	to bear
1934	προσεπιφέρει	προσεπιφερει	1934	v3spia---	προσεπιφέρω	προσεπιφερω	to bear
1935	προσκατασκευάσαντας	προσκατασκευασαντας	1935	t-pa-ama-	προσκατασκευάζω	προσκατασκευαζω	to furnish besides
