sequence,translation,emotionbert sentiment,emotionbert confidence,greekbert v2 sentiment,greekbert v2 confidence,same sentiment,confidence diff (enhanced - original)
οστρᾰκον,an earthen vessel,Joy,0.5251392126083374,Joy,0.999908685684204,True,0.4747694730758666
οστρᾰκοφορια,a voting with,Disgust,0.810237467288971,Disgust,0.99996018409729,True,0.1897227168083191
οστρεον,an oyster,Fear,0.9786477088928224,Fear,0.9999878406524658,True,0.021340131759643444
οσφρησις,"the sense of smell, smell",Fear,0.5074422359466553,Fear,0.999968409538269,True,0.49252617359161377
οσφυς,the loin,Fear,0.4153546988964081,Disgust,0.9999687671661376,False,0.5846140682697295
οσχος,a vine-branch,Disgust,0.4834990501403808,Disgust,0.9999556541442872,True,0.5164566040039065
ωσχοφορια,carrying vine-branches loaded with grapes,Disgust,0.9689741730690002,Disgust,0.9999668598175048,True,0.030992686748504528
οτλος,"a burden, distress",Disgust,0.8821859359741211,Disgust,0.9807596802711488,True,0.0985737442970277
οτοβος,any loud noise,Fear,0.4912266731262207,Fear,0.9999656677246094,True,0.5087389945983887
οτοτυξιοι,men of Wails,Disgust,0.9608723521232604,Disgust,0.9999690055847168,True,0.03909665346145641
οτρυντυς,"a cheering on, exhortation",Fear,0.4094764292240143,Disgust,0.9999364614486694,False,0.5904600322246552
ουας,ear.,Fear,0.3706294000148773,Disgust,0.9999624490737916,False,0.6293330490589143
ουδας,"the surface of the earth, the ground, earth",Disgust,0.9378224611282348,Disgust,0.9999567270278932,True,0.062134265899658425
ουδενεια,"nothingness, worthlessness",Disgust,0.5600926876068115,Trust,0.9996077418327332,False,0.43951505422592163
οδος,a threshold,Sadness,0.540022075176239,Disgust,0.9999690055847168,False,0.4599469304084778
ουδος,a way,Fear,0.518271267414093,Disgust,0.5644971132278442,False,0.04622584581375122
ουθαρ,the udder,Sadness,0.5134211182594299,Disgust,0.9997417330741882,False,0.4863206148147583
ολαι,"barley-corns, barley-groats",Disgust,0.3172025382518768,Joy,0.9997344613075256,False,0.6825319230556488
ουλᾰμος,a throng of warriors,Joy,0.7203696966171265,Joy,0.9999589920043944,True,0.27958929538726796
ουλη,nan,Joy,0.9031400680541992,Joy,0.999969482421875,True,0.09682941436767578
ουλη,a scar,Joy,0.9031400680541992,Joy,0.999969482421875,True,0.09682941436767578
ουλοθριξ,with curly hair,Disgust,0.9705721139907836,Disgust,0.9999661445617676,True,0.029394030570983998
ουλον,the gums,Joy,0.9606486558914183,Joy,0.9999693632125854,True,0.0393207073211671
ουλοπους,nan,Joy,0.8770834803581238,Joy,0.9951868653297424,True,0.11810338497161865
ουλοχυται,barley-groats,Disgust,0.7604095935821533,Disgust,0.9999576807022096,True,0.23954808712005626
ουρᾱγια,the rear,Fear,0.3516731560230255,Disgust,0.9999666213989258,False,0.6482934653759003
ουρᾱγος,leader of the rear-guard,Surprise,0.7432364225387573,Disgust,0.9999163150787354,False,0.256679892539978
ουρᾰνια,"Urania, the heavenly one",Joy,0.9167882800102234,Joy,0.9999680519104004,True,0.083179771900177
ουρανιδα,son of Uranus,Joy,0.6053951382637024,Joy,0.9862498044967652,True,0.38085466623306286
ουρανισκος,the vault of a room,Disgust,0.9587979912757874,Disgust,0.9999690055847168,True,0.04117101430892944
ουρανις,nan,Disgust,0.8210721015930176,Disgust,0.9999668598175048,True,0.1788947582244872
ουρᾰνιωνες,"the heavenly ones, the gods above",Disgust,0.3849418461322784,Disgust,0.9989678859710692,True,0.6140260398387909
ωρανος,heaven,Joy,0.8845570087432861,Joy,0.999966025352478,True,0.1154090166091919
ουρη,the tail,Fear,0.8541693687438965,Fear,0.9999418258666992,True,0.14577245712280273
ουρεοφοιτας,mountain haunting,Disgust,0.5686745047569275,Disgust,0.9981479644775392,True,0.4294734597206117
ουρεσῐβωτης,feeding on the mountains,Trust,0.3671438992023468,Disgust,0.9999562501907348,False,0.632812350988388
ουρεσῐφοιτης,nan,Disgust,0.2853175401687622,Disgust,0.99994695186615,True,0.7146294116973878
ουρευς,a mule,Fear,0.6813642978668213,Fear,0.9999027252197266,True,0.3185384273529053
ουριᾰχος,"the hindmost part, bottom",Fear,0.7235037088394165,Fear,0.9969375133514404,True,0.2734338045120239
οριβατης,walking the mountains,Joy,0.5524362325668335,Disgust,0.9999573230743408,False,0.4475210905075073
ουριοστατης,steady and prosperous,Disgust,0.8014644384384155,Disgust,0.999962329864502,True,0.19849789142608643
ουρισμα,a boundary-line,Trust,0.3052643835544586,Disgust,0.9996298551559448,False,0.6943654716014862
ουρον,urine,Joy,0.2903395593166351,Disgust,0.9998886585235596,False,0.7095490992069244
ουρον,boundary,Joy,0.2903395593166351,Disgust,0.9998886585235596,False,0.7095490992069244
ουρος,a fair wind,Disgust,0.4127420485019684,Disgust,0.9999629259109496,True,0.5872208774089812
ουρος,"a watcher, warder, guardian",Disgust,0.4127420485019684,Disgust,0.9999629259109496,True,0.5872208774089812
ουρος,a boundary.,Disgust,0.4127420485019684,Disgust,0.9999629259109496,True,0.5872208774089812
ουρος,nan,Disgust,0.4127420485019684,Disgust,0.9999629259109496,True,0.5872208774089812
ουρος,a trench,Disgust,0.4127420485019684,Disgust,0.9999629259109496,True,0.5872208774089812
ουσια,"that which is one's own, one's substance, property",Joy,0.4297871887683868,Joy,0.9987001419067384,True,0.5689129531383517
ως,"auris, the ear",Surprise,0.2345761656761169,Disgust,0.6278571486473083,False,0.39328098297119146
ουτησις,a wounding,Fear,0.8046702742576599,Trust,0.827712893486023,False,0.023042619228363037
ουτητειρα,she who wounds,Fear,0.8065295219421387,Trust,0.9995433688163756,False,0.19301384687423695
ουτις,"Nobody, Noman",Fear,0.5443528294563293,Fear,0.9964337348937988,True,0.4520809054374695
οφειλετ,a debtor,Joy,0.9564429521560668,Joy,0.9999573230743408,True,0.04351437091827404
οφειλημα,"that which is owed, a debt",Sadness,0.4698224365711212,Sadness,0.979524314403534,True,0.5097018778324128
οφειλη,a debt,Sadness,0.5311089754104614,Trust,0.537043035030365,False,0.0059340596199035645
οφελος,"furtherance, advantage, help",Joy,0.9754661321640016,Joy,0.999961256980896,True,0.02449512481689442
οφθαλμιᾱ,ophthalmia,Joy,0.7316350340843201,Joy,0.9999594688415528,True,0.2683244347572328
οφθαλμιδιον,nan,Disgust,0.6533457636833191,Joy,0.999968409538269,False,0.34662264585494995
οφθαλμοδουλεια,eye-service,Disgust,0.7906849980354309,Joy,0.997933864593506,False,0.20724886655807506
οφθαλμος,the eye,Disgust,0.7207327485084534,Disgust,0.9999600648880004,True,0.279227316379547
οφῐοπους,with serpents for legs,Disgust,0.8182981014251709,Disgust,0.9523762464523317,True,0.13407814502716076
οφῐς,"a serpent, snake",Disgust,0.5261931419372559,Disgust,0.99967622756958,True,0.4734830856323241
οφλημ,a fine incurred in a lawsuit,Fear,0.3393643498420715,Joy,0.9999240636825562,False,0.6605597138404846
οφρυη,nan,Fear,0.8354061245918274,Fear,0.9999840259552002,True,0.1645779013633728
οφρυς,"the brow, eyebrow",Fear,0.662638247013092,Fear,0.8793337345123291,True,0.21669548749923706
οχανον,"the holder of a shield, a bar across the hollow of the shield",Surprise,0.5020949244499207,Fear,0.9999871253967284,False,0.49789220094680775
οχεια,a covering,Disgust,0.9385856986045836,Disgust,0.9998608827590942,True,0.06127518415451061
οχετος,"a means for carrying water, a water-pipe",Fear,0.9429662823677064,Fear,0.9999877214431764,True,0.05702143907546997
οχευς,anything for holding,Fear,0.8611048460006714,Fear,0.99179208278656,True,0.13068723678588856
οχημ,anything that bears,Disgust,0.3545506596565246,Disgust,0.9841869473457336,True,0.629636287689209
οχησις,"a bearing, carrying",Fear,0.3948951363563537,Fear,0.9897788166999816,True,0.5948836803436279
οχθη,"a rising ground, a bank, dyke",Joy,0.4152052700519562,Joy,0.9999655485153198,True,0.5847602784633636
οχθος,"a bank, hill",Fear,0.4485084116458893,Fear,0.9999661445617676,True,0.5514577329158783
οχλᾰγωγια,mob-oratory,Disgust,0.8076474666595459,Disgust,0.999969244003296,True,0.1923217773437501
οχλᾰγωγος,a mob-leader.,Disgust,0.941765308380127,Disgust,0.9999662637710572,True,0.05820095539093029
οχλοκοπος,a mob-courtier,Disgust,0.7542558312416077,Disgust,0.9998767375946044,True,0.24562090635299672
οχλοκρᾰτια,mob-rule,Disgust,0.9148555397987366,Disgust,0.9999334812164308,True,0.0850779414176942
οχλος,"a moving crowd, a throng, mob",Disgust,0.5590144395828247,Disgust,0.9990565180778505,True,0.44004207849502575
οχνη,a wild pear,Disgust,0.7858586311340332,Disgust,0.7910302877426147,True,0.005171656608581543
οχος,"anything which bears, a carriage",Fear,0.866847574710846,Fear,0.999985694885254,True,0.13313812017440807
οχῠρωμα,"a stronghold, fortress",Fear,0.3285150527954101,Disgust,0.9999687671661376,False,0.6714537143707275
οψαματα,one who mows till late at even,Joy,0.662593424320221,Disgust,0.9983540773391724,False,0.3357606530189514
οψᾰνον,nan,Fear,0.3057224750518799,Joy,0.9442793130874634,False,0.6385568380355835
οψᾰροτης,one who ploughs late,Disgust,0.6042729020118713,Disgust,0.9999344348907472,True,0.39566153287887584
οψιη,"the latter part of day, evening",Disgust,0.2845196425914764,Disgust,0.9999470710754396,True,0.7154274284839632
οψῐμᾰθια,late-gotten learning,Disgust,0.9047009348869324,Disgust,0.9999667406082152,True,0.09526580572128285
οψῐς,"look, appearance, aspect",Disgust,0.6871891021728516,Disgust,0.9999693632125854,True,0.3127802610397339
οψον,cooked meat,Fear,0.5739226341247559,Joy,0.9985015392303468,False,0.42457890510559093
οψοποιια,cookery,Joy,0.60752272605896,Disgust,0.9948002099990844,False,0.3872774839401244
οψοποιος,"one who cooks meat, a cook",Joy,0.5924803018569946,Joy,0.9895674586296082,True,0.3970871567726135
οψοφᾰγια,dainty living,Disgust,0.9820513725280762,Disgust,0.9999682903289796,True,0.01791691780090343
οψοφᾰγος,one who eats things meant to be only eaten with bread,Disgust,0.928662896156311,Disgust,0.9999685287475586,True,0.07130563259124756
οψ,a voice,Fear,0.952954649925232,Fear,0.9999819993972778,True,0.04702734947204579
οψωνα,one who buys fish,Joy,0.5497960448265076,Disgust,0.9998119473457336,False,0.4500159025192261
οψωνιασμος,"a furnishing with provisions, the supplies and pay of an army",Disgust,0.6611874103546143,Disgust,0.999968647956848,True,0.3387812376022338
οψωνιον,provisions,Disgust,0.4212537407875061,Disgust,0.9999557733535768,True,0.5787020325660707
παγγενετειρα,mother of all,Joy,0.6457905173301697,Joy,0.9988921284675598,True,0.35310161113739014
παγγενετης,father of all.,Fear,0.9835538864135742,Fear,0.999975562095642,True,0.01642167568206776
παγγλωσσια,"wordiness, garrulity",Disgust,0.5072494149208069,Disgust,0.9999637603759766,True,0.4927143454551697
πᾰγετος,frost,Fear,0.4427069127559662,Disgust,0.9930017590522766,False,0.5502948462963104
πᾱγα,anything that fixes,Disgust,0.6547461748123169,Fear,0.583506166934967,False,-0.07124000787734985
πᾰγις,a trap,Disgust,0.4864068329334259,Fear,0.9859618544578552,False,0.4995550215244293
παγκληρια,a complete inheritance,Joy,0.7931954264640808,Disgust,0.9999581575393676,False,0.20676273107528675
παγκοιτης,where all must sleep,Disgust,0.939248025417328,Disgust,0.9999669790267944,True,0.06071895360946644
παγκρατιαστα,one who practises the,Joy,0.7991974353790283,Disgust,0.999350368976593,False,0.2001529335975647
παγκρᾰτιον,"a complete contest, an exercise which combined both wrestling and boxing",Joy,0.9468417763710022,Joy,0.9999144077301024,True,0.05307263135910023
πᾱγος,nan,Disgust,0.749233603477478,Disgust,0.9999669790267944,True,0.2507333755493164
πᾱγος,that which is fixed,Disgust,0.749233603477478,Disgust,0.9999669790267944,True,0.2507333755493164
παγουρος,a,Fear,0.4379415810108185,Fear,0.9999845027923584,True,0.5620429217815399
παθημ,"anything that befals one, a suffering, calamity, misfortune",Sadness,0.8218328952789307,Sadness,0.991208791732788,True,0.1693758964538573
πᾰθη,a passive state,Sadness,0.8130661845207214,Sadness,0.9998674392700196,True,0.1868012547492982
παθος,"anything that befalls one, an incident, accident",Sadness,0.5102680921554565,Sadness,0.999929904937744,True,0.4896618127822875
παιᾱνισμος,nan,Disgust,0.9315559267997742,Disgust,0.99996817111969,True,0.06841224431991588
παιων,Paean,Joy,0.7623528838157654,Disgust,0.9281012415885924,False,0.16574835777282704
παιγμα,"play, sport, sportive strain",Disgust,0.7208043336868286,Disgust,0.9999381303787231,True,0.27913379669189453
παιγνια,"play, sport, a game",Disgust,0.7950615882873535,Disgust,0.9999679327011108,True,0.20490634441375732
παιγνιον,"a plaything, toy",Disgust,0.4971224963665008,Disgust,0.9999674558639526,True,0.5028449594974518
παιδᾰγωγειον,the room in which the,Disgust,0.7735732197761536,Disgust,0.9999614953994752,True,0.22638827562332164
παιδᾰγωγια,the office of a,Disgust,0.7380162477493286,Joy,0.5152459144592285,False,-0.2227703332901001
παιδᾰγωγος,a boy-ward;,Disgust,0.6642507910728455,Disgust,0.9999536275863647,True,0.3357028365135193
παιδᾰριον,"a young, little boy",Joy,0.5813952684402466,Disgust,0.9999668598175048,False,0.4185715913772582
παιδειᾱ,the rearing of a child,Joy,0.7438637018203735,Joy,0.9999279975891112,True,0.2560642957687377
παιδεραστα,a lover of boys,Joy,0.4464976787567138,Disgust,0.9999500513076782,False,0.5534523725509644
παιδευμα,"that which is reared up, taught, a nursling, scholar, pupil",Disgust,0.4134639203548431,Trust,0.9841498732566832,False,0.5706859529018402
παιδευσις,"education, a system of education",Trust,0.5450214743614197,Trust,0.9999008178710938,True,0.4548793435096741
παιδευτηριον,a school,Joy,0.4932118952274322,Disgust,0.7564433217048645,False,0.2632314264774323
παιδευτης,"a teacher, instructor, preceptor",Trust,0.4032268524169922,Trust,0.5138235092163086,True,0.1105966567993164
παιδιη,"childish play, sport, game, pastime",Fear,0.6226689219474792,Joy,0.9999350309371948,False,0.3772661089897156
παιδιον,a little,Joy,0.9545825719833374,Joy,0.9999468326568604,True,0.04536426067352295
παιδισκαριον,nan,Joy,0.8485773205757141,Joy,0.9998120665550232,True,0.15123474597930908
παιδισκη,"a young girl, maiden",Trust,0.7567601203918457,Trust,0.999866247177124,True,0.24310612678527832
παιδισκος,a young boy,Disgust,0.9258437156677246,Disgust,0.9936641454696656,True,0.06782042980194103
παιδογονια,a begetting of children,Disgust,0.6875614523887634,Joy,0.9975805282592772,False,0.3100190758705138
παιδολετηρ,murderer of children,Trust,0.7451331615447998,Trust,0.6019233465194702,True,-0.1432098150253296
παιδολετις,nan,Trust,0.7049099206924438,Disgust,0.9994704127311708,False,0.2945604920387269
παιδολῡμας,destroying children,Anger,0.6564283967018127,Trust,0.9683083295822144,False,0.3118799328804016
παιδονομια,the education of children,Disgust,0.2961727976799011,Trust,0.9999301433563232,False,0.7037573456764221
παιδονομος,who superintended the education of youths,Trust,0.4297291934490204,Disgust,0.9927048087120056,False,0.5629756152629852
παιδοποιια,procreation of children,Trust,0.5033130645751953,Disgust,0.9994945526123048,False,0.4961814880371095
παιδοτρῐβᾰ,"one who teaches boys wrestling and other exercises, a gymnastic master",Disgust,0.9734489917755128,Disgust,0.9999629259109496,True,0.02651393413543679
παιδοτροφιᾱ,the rearing of children,Trust,0.409492015838623,Disgust,0.9655585885047911,False,0.5560665726661682
