,sequence,translation,sentiment,score
7050,μισθοδοσια,payment of wages,Joy,0.9999555349349976
7051,μισθοδοτης,"one who pays wages, a paymaster",Joy,0.9994524121284485
7052,μισθος,"wages, pay, hire",Joy,0.9999567270278931
7053,μισθοφορᾱ,receipt of wages,Disgust,0.9999674558639526
7054,μισθοφορια,service as a mercenary,Disgust,0.9999582767486572
7055,μισθωμ,"the price agreed on in hiring, the contract-price",Joy,0.9978129863739014
7056,μισθωσις,a letting for hire,Disgust,0.9999396800994873
7057,μισθωτης,"one who pays rent, a tenant",Disgust,0.9999667406082153
7058,μῑσογοης,hating fraud,Disgust,0.9999667406082153
7059,μῑσογυνης,woman-hater,Disgust,0.9999700784683228
7060,μῑσοδημια,hatred of democracy,Disgust,0.9999691247940063
7061,μῑσοκαισαρ,hating Caesar,Joy,0.999936580657959
7062,μῑσολακων,a Laconian-hater,Disgust,0.9999688863754272
7063,μῑσολογια,hatred of argument,Disgust,0.9999222755432129
7064,μῑσοπαις,hating boys,Disgust,0.9999535083770752
7065,μῑσοπερσης,an enemy to the Persians,Disgust,0.9999654293060303
7066,μῑσοπολις,hating the commonwealth,Joy,0.9999688863754272
7067,μῑσοπονια,hatred of work,Disgust,0.9999678134918213
7068,μῑσοπορπαξ,hating the shield-handle,Disgust,0.9999704360961914
7069,μισος,"hate, hatred",Joy,0.9989148378372192
7070,μῑσοσυλλας,an enemy of Sulla,Disgust,0.9999667406082153
7071,μιτος,a thread,Fear,0.9999701976776123
7072,μιτρη,a belt,Fear,0.9955962300300598
7073,μιτρα,,Disgust,0.9998526573181152
7074,μνα,"a weight, =",Joy,0.9999552965164185
7075,μνεια,"remembrance, memory",Joy,0.9999685287475586
7076,μνημ,"a memorial, remembrance, record",Joy,0.999967098236084
7077,μνημηιον,a monument,Joy,0.9999680519104004
7078,μνημα,"a remembrance, memory, record",Joy,0.9999626874923706
7079,μνημονευμα,a record,Joy,0.9999630451202393
7080,μνημοσυνη,"remembrance, memory",Joy,0.9999575614929199
7081,μνημοσῠνον,"a remembrance, memorial, record",Joy,0.9999665021896362
7082,μνηστεια,"a wooing, courting",Joy,0.9999443292617798
7083,μνηστειρα,mindful of,Joy,0.9998235106468201
7084,μνηστευμα,"courtship, wooing",Joy,0.9996108412742615
7085,μνηστηρ,"a wooer, suitor",Disgust,0.9999024868011475
7086,μνηστις,"remembrance, heed",Joy,0.9996654987335205
7087,μνηστυς,,Trust,0.7700374722480774
7088,μνηστωρ,mindful of,Joy,0.9999396800994873
7089,μνιον,"moss, sea-weed.",Disgust,0.9996175765991211
7090,μογος,"toil, trouble",Disgust,0.988116979598999
7091,μοδιος,,Disgust,0.9996147155761719
7092,μοθος,"battle, battle-din",Joy,0.9998682737350464
7093,μοθων,the child of an Helot,Joy,0.9998906850814819
7094,μοιρ,"a part, portion",Joy,0.9999679327011108
7095,μοιροκραντος,ordained by destiny,Joy,0.9999701976776123
7096,μοις,,Joy,0.999919056892395
7097,μοιχαγρι,a fine imposed on one taken in adultery,Disgust,0.9999639987945557
7098,μοιχᾰλις,an adulteress,Disgust,0.999968409538269
7099,μοιχεια,adultery,Disgust,0.9999157190322876
7100,μοιχευτρια,an adulteress,Disgust,0.9999233484268188
7101,μοιχος,"an adulterer, paramour, debaucher",Joy,0.9945371747016907
7102,μολῐβος,lead,Joy,0.9997578263282776
7103,μολοβρος,a greedy fellow,Disgust,0.9999667406082153
7104,μολπαστης,a minstrel,Disgust,0.9998399019241333
7105,μολπη,"the song and dance, a chant",Disgust,0.9999129772186279
7106,μολπητις,she who sings and dances,Disgust,0.999957799911499
7107,μολυβδαινα,a piece of lead,Disgust,0.9999688863754272
7108,μολυβδις,a leaden weight,Disgust,0.9999691247940063
7109,μολυβδος,lead,Disgust,0.9999707937240601
7110,μολυσμος,defilement,Disgust,0.9913041591644287
7111,μομφη,"blame, censure",Joy,0.9999653100967407
7112,μοναμπῠκια,,Disgust,0.9999319314956665
7113,μοναμπυξ,having one frontlet,Disgust,0.9999673366546631
7114,μοναρχια,"the rule of one, monarchy, sovereignty",Disgust,0.9780950546264648
7115,μοναρχος,"one who rules alone, a monarch, sovereign",Joy,0.9007759690284729
7116,μονας,"alone, solitary",Joy,0.9995941519737244
7117,μοναυλια,"a living alone, celibacy",Disgust,0.9999669790267944
7118,μοναυλος,a player on the single flute,Disgust,0.999964714050293
7119,μονερετης,one who rows singly,Disgust,0.9998743534088135
7120,μονη,"a staying, abiding, tarrying, stay",Joy,0.9999663829803467
7121,μονοδερκτης,one-eyed,Disgust,0.9997720122337341
7122,μονοζυξ,yoked alone,Disgust,0.9999626874923706
7123,μονοκελης,a single horse,Disgust,0.9571453928947449
7124,μονοκλαυτος,by one only,Disgust,0.9999663829803467
7125,μονοκλῑνον,a bed for one only,Disgust,0.9966809153556824
7126,μονοκρηπῑς,with but one sandal,Disgust,0.9999680519104004
7127,μονολεων,a singularly huge lion,Joy,0.9999113082885742
7128,μονολῠκος,a singularly huge wolf,Joy,0.999925971031189
7129,μονοματωρ,,Disgust,0.797365128993988
7130,μονομᾰχια,single combat,Disgust,0.9999649524688721
7131,μονομητωρ,reft of mother,Joy,0.9999686479568481
7132,μονοπαις,an only child,Disgust,0.9999649524688721
7133,μονοπους,one-footed,Disgust,0.9999649524688721
7134,μονοπωλια,"exclusive sale, monopoly",Disgust,0.9999697208404541
7135,μονορυχης,digging with one point,Disgust,0.9999567270278931
7136,μονοστορθυγξ,carved out of a single block,Disgust,0.9999536275863647
7137,μονοτροφια,a rearing singly,Disgust,0.9999659061431885
7138,μονοχιτων,wearing only the tunic,Disgust,0.9970710277557373
7139,μονωδια,a monody,Joy,0.9999498128890991
7140,μονωσις,separation from,Joy,0.9970011115074158
7141,μονωτης,solitary,Joy,0.9923292994499207
7142,μονωψ,one-eyed,Joy,0.9998120665550232
7143,μορα,"a mora, one of the six regiments",Joy,0.9999399185180664
7144,μορια,the sacred olives,Joy,0.9999428987503052
7145,μοριον,"a piece, portion, section",Disgust,0.9998482465744019
7146,μορμολῠκειον,,Disgust,0.9999676942825317
7147,μορμω,a hideous she-monster,Joy,0.9999170303344727
7148,μορος,"man's appointed doom, fate, destiny",Joy,0.9864525198936462
7149,μορφευς,Morpheus,Disgust,0.9999699592590332
7150,μορφη,"form, shape",Disgust,0.9999008178710938
7151,μορφνος,"dusky, dark",Disgust,0.9999405145645142
7152,μορφωμα,"form, shape",Disgust,0.9365421533584595
7153,μορφωσις,"form, semblance",Disgust,0.9996628761291504
7154,μορφωτρια,changing men into,Disgust,0.9999645948410034
7155,μοσσυνοικοι,dwellers-in-wooden-houses,Disgust,0.9999561309814453
7156,μοσσυν,a wooden house,Disgust,0.9999556541442871
7157,μοσχιδιον,a young shoot,Disgust,0.9999538660049438
7158,μοσχιον,a young calf,Disgust,0.9973350167274475
7159,μοσχος,a young shoot,Joy,0.9998899698257446
7160,μοσχος,a calf,Joy,0.9998899698257446
7161,μοτος,"shredded linen, lint",Disgust,0.9999548196792603
7162,μουνῠχια,Munychia,Disgust,0.9999580383300781
7163,μουνῠχιων,,Disgust,0.9999582767486572
7164,μουσηγετᾰ,leader of the Muses,Disgust,0.990037202835083
7165,μως,the Muse,Joy,0.9999707937240601
7166,μουσειον,"a temple of the Muses, seat",Joy,0.999956488609314
7167,μουσῐκη,any art over which the Muses presided,Joy,0.9999490976333618
7168,μουσομητωρ,the mother of Muses and all arts,Joy,0.9999685287475586
7169,μουσουργια,"a singing, making poetry",Disgust,0.9999688863754272
7170,μοχθημα,"toils, hardships",Disgust,0.9999692440032959
7171,μοχθηρια,"bad condition, badness",Disgust,0.999968409538269
7172,μοχθος,"toil, hard work hardship, distress, trouble",Disgust,0.9999687671661377
7173,μοχλευτα,one who heaves by a lever,Disgust,0.9999696016311646
7174,μοχλιον,,Disgust,0.999970555305481
7175,μοχλος,a bar,Fear,0.9868974089622498
7176,μῠαγρα,a mouse-trap,Joy,0.9951693415641785
7177,μῡγᾰλη,"the shrew-mouse, field-mouse",Disgust,0.9996988773345947
7178,μυγμος,"a moaning, muttering",Disgust,0.9999701976776123
7179,μυδος,"damp, clamminess, decay.",Joy,0.9999681711196899
7180,μυδρος,a mass of red-hot metal,Joy,0.9999685287475586
7181,μυελος,marrow,Joy,0.9999622106552124
7182,μῡθευμα,"a story told, tale",Disgust,0.9987032413482666
7183,μῡθιαμβοι,,Joy,0.9999581575393677
7184,μῡθιδιον,,Joy,0.9999611377716064
7185,μῡθογρᾰφια,a writing of fables,Disgust,0.9999688863754272
7186,μῡθογρᾰφος,a writer of legends,Disgust,0.9999700784683228
7187,μῡθολογημα,a mythical narrative,Disgust,0.9999673366546631
7188,μῡθολογια,"a telling of mythic legends, legendary lore, mythology",Joy,0.9999321699142456
7189,μῡθολογος,"a teller of legends, romancer",Disgust,0.9999697208404541
7190,μυθος,"anything, delivered by word of mouth, word, speech",Disgust,0.9998145699501038
7191,μυι,a fly,Joy,0.9999569654464722
7192,μυιοσοβη,a fly-flap,Disgust,0.9999675750732422
7193,μῡκηθμος,"a lowing, bellowing",Disgust,0.9998893737792969
7194,μυκημ,"a lowing, bellowing, roaring",Joy,0.9999651908874512
7195,μῠκηνις,Mycenaean,Joy,0.999309778213501
7196,μῠκηνη,"Mycene, Mycenae",Joy,0.9999226331710815
7197,μῠκης,a mushroom,Joy,0.8514036536216736
7198,μυκητα,a bellower,Disgust,0.9999558925628662
7199,μυκονος,,Disgust,0.9996809959411621
7200,μυκτηρ,"the nose, snout",Disgust,0.9998329877853394
7201,μυλακες,"a millstone, a large round stone",Disgust,0.9999707937240601
7202,μῠλεργατης,a miller,Disgust,0.9999693632125854
7203,μῠλη,the nether millstone,Joy,0.9999641180038452
7204,μῠλιας,of,Disgust,0.9999299049377441
7205,μυλος,a millstone,Disgust,0.999968409538269
7206,μῠλωθρος,a miller,Disgust,0.9999688863754272
7207,μῠλων,a mill-house,Joy,0.9999597072601318
7208,μυνη,"an excuse, pretence",Joy,0.9999470710754395
7209,μυξᾰ,the discharge from the nose,Joy,0.9999681711196899
7210,μυξωτηρες,the nostrils,Fear,0.9976008534431458
7211,μῠομᾰχια,a battle of mice,Disgust,0.9999651908874512
7212,μῠοπαρων,a light vessel,Disgust,0.9997299313545227
7213,μυραινα,a sea-serpent,Joy,0.9999655485153198
7214,μῠρεψος,one who prepares unguents. a perfumer.,Joy,0.9999583959579468
7215,μῡρῐαρχης,commander of,Joy,0.9999020099639893
7216,μῡρῐας,a number of,Joy,0.8837748765945435
7217,μῠρικη,the tamarisk,Joy,0.9999691247940063
7218,μῠρικινεος,tamarisk,Joy,0.9968538880348206
7219,μῠρικῐνος,tamarisk,Joy,0.9999597072601318
7220,μῡρῐονταρχος,,Joy,0.9999170303344727
7221,μῡρῐοστυς,a body of ten thousand,Joy,0.9681921005249023
7222,μυρμηξ,a beast of prey,Joy,0.9999638795852661
7223,μυρμῐδονες,the Myrmidons,Joy,0.9999544620513916
7224,μυρον,"sweet juice extracted form plants, sweet-oil, unguent, balsam",Joy,0.9999655485153198
7225,μυροπωλα,a dealer in unguents,Joy,0.9999650716781616
7226,μῠροπωλιον,a perfumer's shop,Joy,0.9999667406082153
7227,μυρρα,,Joy,0.9999624490737915
7228,μυρσῐνη,a branch,Joy,0.9999617338180542
7229,μυρσῐνων,a myrtle-grove,Joy,0.999961256980896
7230,μυρτον,a myrtle-berry,Joy,0.9999648332595825
7231,μυρτος,the myrtle,Joy,0.999964714050293
7232,μῡσος,uncleanness,Joy,0.999969482421875
7233,μῡσος,a Mysian,Joy,0.999969482421875
7234,μυς,the field-mouse,Disgust,0.9999603033065796
7235,μυστᾰγωγια,initiation into the mysteries,Disgust,0.999967098236084
7236,μυστᾰγωγος,"one who initiates into mysteries, a mystagogue",Disgust,0.9999667406082153
7237,μυσταξ,"the upper lip, the moustache",Joy,0.9313035011291504
7238,μυστηριον,a mystery,Surprise,0.9998968839645386
7239,μυστηρις,,Disgust,0.999836802482605
7240,μυστηριωτις,of,Joy,0.999915599822998
7241,μυστης,one initiated,Disgust,0.9293279051780701
7242,μυστῑλη,a piece of bread,Disgust,0.9998558759689331
7243,μυστῐς,mystic,Disgust,0.9999628067016602
7244,μῠτῐληνη,Mytilene,Joy,0.9997658133506775
7245,μυττωτος,"a savoury dish of cheese, honey, garlic",Disgust,0.9904232025146484
7246,μυχθισμος,"a snorting, moaning",Disgust,0.9999638795852661
7247,μυχμος,"moaning, groaning",Joy,0.9531254768371582
7248,μῠχος,"the innermost place, inmost nook",Disgust,0.999422550201416
7249,μυων,"a cluster of muscles, a muscle",Disgust,0.9991446733474731
7250,μυωψ,contracting the eyes,Joy,0.7593492865562439
7251,μωλος,the toil,Sadness,0.999742329120636
7252,μωλῠ,"moly, mandrake",Sadness,0.9835574626922607
7253,μωμος,"blame, ridicule, disgrace",Joy,0.6443062424659729
7254,μωνυξ,with a single,Disgust,0.9943061470985413
7255,μωριη,"silliness, folly",Disgust,0.9945024251937866
7256,μωρολογια,silly talking,Disgust,0.9999699592590332
7257,νᾰετηρ,,Joy,0.9996901750564575
7258,νᾰετης,an inhabitant,Trust,0.5951796770095825
7259,νης,"a Naiad, a river nymph",Disgust,0.9634454846382141
7260,νᾱιδιον,,Fear,0.9981324076652527
7261,νακη,a wooly,Fear,0.9280586242675781
7262,νᾰκος,a fleece,Fear,0.999902606010437
7263,ναμ,"anything flowing, running water, a river, stream",Joy,0.9999692440032959
7264,νανος,a dwarf,Fear,0.9999825954437256
7265,ναξος,Naxos,Disgust,0.8474583625793457
7266,νηοπολος,the overseer of a temple,Joy,0.9999699592590332
7267,νηος,"the dwelling of a god, a temple",Fear,0.9981010556221008
7268,νᾱοφυλαξ,the keeper of a temple,Disgust,0.9999607801437378
7269,νᾰπα,"a wooded vale, dell",Joy,0.9979004859924316
7270,ναπος,,Disgust,0.9998061060905457
7271,ναπυ,,Fear,0.9999885559082031
7272,ναρδος,"nard, spikenard, nard-oil",Joy,0.9998083710670471
7273,ναρθηξ,the Bacchanalian wands,Fear,0.9999887943267822
7274,ναρκη,"numbness, deadness",Fear,0.9999871253967285
7275,ναρκισσος,the narcissus,Fear,0.9968011379241943
7276,νασμος,"a flowing stream, a stream",Fear,0.9999165534973145
7277,ναυηγιη,shipwreck,Fear,0.9999843835830688
7278,ναυηγιον,a piece of wreck,Fear,0.999976396560669
7279,ναυαρχιη,"the command of a fleet, office of",Fear,0.9999815225601196
7280,ναυαρχις,the ship of the,Disgust,0.9986189603805542
7281,ναυαρχος,"the commander of a fleet, an admiral",Fear,0.999970555305481
7282,ναυβᾰτης,"a ""ship-goer,"" a seaman",Fear,0.9999861717224121
7283,ναυδετον,a ship's cable,Fear,0.7527161836624146
7284,ναυκληρια,"a seafaring life, ship-owning",Disgust,0.9999351501464844
7285,ναυκληριον,the ship of a,Trust,0.9996479749679565
7286,ναυκληρος,"a shipowner, ship-master",Trust,0.9926213026046753
7287,ναυκραρος,"one of a division, of the citizens",Trust,0.9987792372703552
7288,νᾰυκρατης,master,Trust,0.9983389377593994
7289,ναυκρᾰτις,Naucratis,Trust,0.9998857975006104
7290,ναυκρατωρ,the master of a ship,Fear,0.5372568368911743
7291,ναυλον,"passage-money, the fare",Fear,0.9999206066131592
7292,ναυμᾰχια,a sea-fight,Fear,0.998289167881012
7293,ναυπακτος,,Joy,0.9999688863754272
7294,ναυπηγια,shipbuilding,Disgust,0.9999419450759888
7295,ναυπηγιον,"a shipbuilder's-yard, dockyard",Disgust,0.9999090433120728
7296,ναυπηγος,a shipwright,Fear,0.9999600648880005
7297,ναυπλια,Nauplia,Disgust,0.9999585151672363
7298,ναυπλιευς,a Nauplian,Disgust,0.9999372959136963
7299,νηυς,a ship,Fear,0.8723078966140747
7300,ναυσταθμον,"a harbour, anchorage, roadstead",Fear,0.9999850988388062
7301,ναυστολημα,anything conveyed by ship,Joy,0.9983484745025635
